date,sma30,sma60,hashribbons
2018-08-12,43430270.93,40852780.54,Up
2018-08-13,43836285.02,41020527.59,Up
2018-08-14,44094078.93,41114164.54,Up
2018-08-15,44732091.36,41286926.79,Up
2018-08-16,45036481.04,41480648.87,Up
2018-08-17,45152616.5,41613955.71,Up
2018-08-18,45379192.5,41815118.28,Up
2018-08-19,45592839.96,41930643.79,Up
2018-08-20,46005301.97,42009536.22,Up
2018-08-21,46010439.96,42157769.38,Up
2018-08-22,46279921.49,42331664.9,Up
2018-08-23,46493012.05,42401057.02,Up
2018-08-24,46550676.72,42528860.38,Up
2018-08-25,46639649.34,42667105.12,Up
2018-08-26,47135048.53,43122312.51,Up
2018-08-27,47952996.89,43492960.04,Up
2018-08-28,48075826.13,43710494.79,Up
2018-08-29,48304260.95,43892067.33,Up
2018-08-30,48571744.34,44132002.53,Up
2018-08-31,48820799.98,44390422.4,Up
2018-09-01,48995692.52,44716541.94,Up
2018-09-02,48964398.02,44923657.75,Up
2018-09-03,48834520.81,45117442.07,Up
2018-09-04,48661728.63,45108694.6,Up
2018-09-05,48841708.75,45151163.68,Up
2018-09-06,49025170.76,45285068.75,Up
2018-09-07,49235639.3,45559816.19,Up
2018-09-08,49511388.32,45770000.99,Up
2018-09-09,49672165.42,46118000.12,Up
2018-09-10,49492810.29,46276503.99,Up
2018-09-11,49491754.73,46461012.83,Up
2018-09-12,49857668.61,46846976.81,Up
2018-09-13,50139185.14,47116632.03,Up
2018-09-14,49969928.76,47351010.06,Up
2018-09-15,49925480.86,47480980.95,Up
2018-09-16,49932925.02,47542770.76,Up
2018-09-17,49809148.43,47594170.47,Up
2018-09-18,49925595.3,47759217.63,Up
2018-09-19,50151938.67,48078620.32,Up
2018-09-20,50380395.52,48195417.74,Up
2018-09-21,50393135.44,48336528.46,Up
2018-09-22,50652705.82,48572858.93,Up
2018-09-23,50853982.31,48702329.51,Up
2018-09-24,51103220.15,48871434.75,Up
2018-09-25,51177760.75,49156404.64,Up
2018-09-26,50762977.14,49357987.02,Up
2018-09-27,50752307.78,49414066.96,Up
2018-09-28,51028069.2,49666165.07,Up
2018-09-29,51112920.57,49842332.45,Up
2018-09-30,51316996.62,50068898.3,Up
2018-10-01,51506401.07,50251046.79,Up
2018-10-02,51524943.5,50244670.76,Up
2018-10-03,51638301.75,50236411.28,Up
2018-10-04,52066674.16,50364201.39,Up
2018-10-05,52201144.02,50521426.38,Up
2018-10-06,52073201.82,50549186.29,Up
2018-10-07,52069103.6,50652371.45,Up
2018-10-08,51992120.43,50751754.38,Up
2018-10-09,51702171.11,50687168.26,Up
2018-10-10,51910827.63,50701818.96,Up
2018-10-11,52234993.14,50863373.94,Up
2018-10-12,51911595.35,50884631.98,Up
2018-10-13,51931991.63,51035588.38,Up
2018-10-14,51804952.27,50887440.52,Up
2018-10-15,52177807.51,51051644.19,Up
2018-10-16,52228763.97,51080844.5,Up
2018-10-17,52363302.79,51086225.61,Up
2018-10-18,52407858.39,51166726.85,Up
2018-10-19,52283532.92,51217735.8,Up
2018-10-20,52190170.33,51285282.92,Up
2018-10-21,52125968.55,51259551.99,Up
2018-10-22,52133729.88,51393217.85,Up
2018-10-23,52188849.05,51521415.68,Up
2018-10-24,51779688.08,51441454.12,Up
2018-10-25,51407284.81,51292522.78,Up
2018-10-26,51461853.17,51112415.16,Up
2018-10-27,51385699.27,51069003.53,Up
2018-10-28,51226781.81,51127425.51,Up
2018-10-29,51162980.62,51137950.59,Up
2018-10-30,51064024.07,51190510.34,Down
2018-10-31,51131445.88,51318923.47,Down
2018-11-01,51340694.78,51432819.14,Down
2018-11-02,51324519.18,51481410.46,Down
2018-11-03,51408259.95,51737467.06,Down
2018-11-04,51266645.14,51733894.58,Down
2018-11-05,51436792.18,51754997.0,Down
2018-11-06,51206465.09,51637784.35,Down
2018-11-07,51086417.9,51539269.16,Down
2018-11-08,50920993.84,51311582.48,Down
2018-11-09,50654056.22,51282441.93,Down
2018-11-10,50249442.85,51242218.0,Down
2018-11-11,50356928.48,51134261.92,Down
2018-11-12,50281809.83,51106900.73,Down
2018-11-13,50302128.35,51053540.31,Down
2018-11-14,49908074.62,51042941.07,Down
2018-11-15,49752313.55,50990538.76,Down
2018-11-16,49541428.73,50952365.76,Down
2018-11-17,49443853.26,50925855.83,Down
2018-11-18,49109785.76,50696659.34,Down
2018-11-19,48796889.96,50493530.15,Down
2018-11-20,48609651.92,50367810.23,Down
2018-11-21,47922415.26,50028072.57,Down
2018-11-22,47434498.57,49811673.81,Down
2018-11-23,47467639.71,49623663.9,Down
2018-11-24,47413574.13,49410429.47,Down
2018-11-25,47111702.92,49286778.04,Down
2018-11-26,46716752.73,49051226.0,Down
2018-11-27,46494686.0,48860733.9,Down
2018-11-28,46057887.38,48610434.0,Down
2018-11-29,45382552.77,48223288.42,Down
2018-11-30,44556001.38,47843723.63,Down
2018-12-01,44090079.83,47715387.3,Down
2018-12-02,43644521.13,47484520.15,Down
2018-12-03,42889578.07,47148919.01,Down
2018-12-04,42716456.96,46991551.05,Down
2018-12-05,42218489.61,46827640.9,Down
2018-12-06,41957776.96,46582121.02,Down
2018-12-07,41476776.08,46281596.99,Down
2018-12-08,41224546.65,46072770.24,Down
2018-12-09,40910245.62,45782150.92,Down
2018-12-10,40510901.54,45380172.19,Down
2018-12-11,39942344.24,45149636.36,Down
2018-12-12,39398433.97,44840121.9,Down
2018-12-13,39195533.74,44748831.04,Down
2018-12-14,38954406.28,44431240.45,Down
2018-12-15,38836584.23,44294448.89,Down
2018-12-16,38418718.27,43980073.5,Down
2018-12-17,38317136.43,43880494.84,Down
2018-12-18,38148856.59,43629321.18,Down
2018-12-19,38020506.03,43408698.0,Down
2018-12-20,37707548.53,43158600.22,Down
2018-12-21,37734561.72,42828488.49,Down
2018-12-22,37870305.6,42652402.09,Down
2018-12-23,37981437.12,42724538.42,Down
2018-12-24,37691052.82,42552313.48,Down
2018-12-25,37636291.56,42373997.24,Down
2018-12-26,37741000.86,42228876.8,Down
2018-12-27,37769062.11,42131874.05,Down
2018-12-28,37881213.21,41969550.29,Down
2018-12-29,37891303.62,41636928.2,Down
2018-12-30,38267025.14,41411513.26,Down
2018-12-31,38252228.49,41171154.16,Down
2019-01-01,38382625.52,41013573.33,Down
2019-01-02,38626743.83,40758160.95,Down
2019-01-03,38778656.14,40747556.55,Down
2019-01-04,38949557.19,40584023.4,Down
2019-01-05,39204018.44,40580897.7,Down
2019-01-06,39450137.26,40463456.67,Down
2019-01-07,39574626.23,40399586.44,Down
2019-01-08,39950440.85,40430343.24,Down
2019-01-09,40317129.71,40414015.63,Down
2019-01-10,40599981.93,40271163.08,Up
2019-01-11,40855134.34,40126784.16,Up
2019-01-12,40914268.56,40054901.15,Up
2019-01-13,40823750.58,39889078.43,Up
2019-01-14,40879330.56,39857957.4,Up
2019-01-15,41090350.71,39754534.49,Up
2019-01-16,40890094.28,39603615.36,Up
2019-01-17,40940577.76,39544717.17,Up
2019-01-18,41025306.24,39522906.14,Up
2019-01-19,41179745.06,39443646.8,Up
2019-01-20,41525872.65,39630217.19,Up
2019-01-21,41507602.89,39688954.25,Up
2019-01-22,41285875.31,39633656.21,Up
2019-01-23,41423218.2,39557135.51,Up
2019-01-24,41657328.51,39646810.04,Up
2019-01-25,41674365.89,39707683.38,Up
2019-01-26,41664557.51,39716809.81,Up
2019-01-27,41587231.18,39734222.2,Up
2019-01-28,41821336.73,39856320.18,Up
2019-01-29,41738834.6,40002929.87,Up
2019-01-30,41696935.75,39974582.12,Up
2019-01-31,41803153.04,40092889.28,Up
2019-02-01,41919655.04,40273199.44,Up
2019-02-02,41864027.53,40321341.83,Up
2019-02-03,41806450.72,40378003.96,Up
2019-02-04,41705247.54,40454632.99,Up
2019-02-05,41808865.76,40629501.51,Up
2019-02-06,42076278.08,40825452.16,Up
2019-02-07,42179358.09,41064899.47,Up
2019-02-08,42223004.0,41270066.86,Up
2019-02-09,42215876.11,41407929.02,Up
2019-02-10,42207331.46,41531232.9,Up
2019-02-11,42378921.37,41646594.97,Up
2019-02-12,42389073.5,41606412.04,Up
2019-02-13,42476159.02,41677744.79,Up
2019-02-14,42605385.31,41847868.01,Up
2019-02-15,42584245.91,41737170.1,Up
2019-02-16,42852617.23,41896597.49,Up
2019-02-17,43104136.43,42064721.34,Up
2019-02-18,43364228.77,42271986.92,Up
2019-02-19,43400369.39,42463121.02,Up
2019-02-20,43243614.98,42375608.94,Up
2019-02-21,43171373.11,42228624.21,Up
2019-02-22,43375025.71,42399121.96,Up
2019-02-23,43231845.33,42444586.92,Up
2019-02-24,43263064.11,42468715.0,Up
2019-02-25,43239328.65,42451943.08,Up
2019-02-26,43523440.73,42555335.96,Up
2019-02-27,43540279.14,42680807.93,Up
2019-02-28,43642742.38,42690788.49,Up
2019-03-01,43962288.34,42829612.05,Up
2019-03-02,43796937.2,42800045.12,Up
2019-03-03,43743536.67,42831595.86,Up
2019-03-04,43734475.47,42799251.5,Up
2019-03-05,43903957.19,42855203.95,Up
2019-03-06,43775441.21,42740344.37,Up
2019-03-07,43787780.68,42798323.22,Up
2019-03-08,43676570.47,42876424.28,Up
2019-03-09,43388521.95,42783940.02,Up
2019-03-10,43186169.2,42704586.6,Up
2019-03-11,43168908.65,42692392.38,Up
2019-03-12,43237601.57,42722466.51,Up
2019-03-13,43138810.91,42758866.14,Up
2019-03-14,43411892.25,42900482.87,Up
2019-03-15,43413761.39,42944960.21,Up
2019-03-16,43636720.51,43121052.91,Up
2019-03-17,43829339.98,43206792.94,Up
2019-03-18,43941790.76,43397203.99,Up
2019-03-19,44094576.33,43599356.38,Up
2019-03-20,44156807.15,43760517.96,Up
2019-03-21,44027982.25,43714175.82,Up
2019-03-22,44341312.86,43792463.92,Up
2019-03-23,44604228.04,43887800.58,Up
2019-03-24,44562676.5,43968851.1,Up
2019-03-25,44690819.79,43961332.56,Up
2019-03-26,44730572.64,43996818.37,Up
2019-03-27,44866839.37,44053084.01,Up
2019-03-28,44790294.74,44156867.74,Up
2019-03-29,44925542.67,44232910.91,Up
2019-03-30,44885676.68,44264209.53,Up
2019-03-31,44725077.44,44343682.89,Up
2019-04-01,44834599.81,44315768.51,Up
2019-04-02,45025247.23,44384391.95,Up
2019-04-03,45147887.08,44441181.27,Up
2019-04-04,45128652.69,44516304.94,Up
2019-04-05,45510970.47,44643205.84,Up
2019-04-06,45551775.69,44669778.18,Up
2019-04-07,45576509.56,44626540.02,Up
2019-04-08,45755885.35,44572203.65,Up
2019-04-09,45786057.03,44486113.12,Up
2019-04-10,45925883.59,44547396.12,Up
2019-04-11,46150993.62,44694297.59,Up
2019-04-12,46392993.52,44765902.21,Up
2019-04-13,46264376.51,44838134.38,Up
2019-04-14,46018159.04,44715960.22,Up
2019-04-15,45915025.33,44775872.92,Up
2019-04-16,45982847.17,44906093.57,Up
2019-04-17,45825672.8,44883731.78,Up
2019-04-18,45654294.0,44874435.16,Up
2019-04-19,45645425.8,44901116.48,Up
2019-04-20,45595110.09,44811546.17,Up
2019-04-21,45682367.05,45011839.95,Up
2019-04-22,45634838.76,45119533.4,Up
2019-04-23,45270399.07,44916537.78,Up
2019-04-24,45421870.73,45056345.26,Up
2019-04-25,45510788.81,45120680.73,Up
2019-04-26,45525365.62,45196102.5,Up
2019-04-27,45424275.53,45107285.14,Up
2019-04-28,45586317.69,45255930.18,Up
2019-04-29,45832923.85,45359300.26,Up
2019-04-30,45837408.35,45281242.89,Up
2019-05-01,46199942.24,45517271.02,Up
2019-05-02,46477347.0,45751297.11,Up
2019-05-03,46576444.34,45862165.71,Up
2019-05-04,46533002.79,45830827.74,Up
2019-05-05,46295480.45,45903225.46,Up
2019-05-06,46502937.46,46027356.57,Up
2019-05-07,46419688.06,45998098.81,Up
2019-05-08,46539924.46,46147904.91,Up
2019-05-09,46807442.52,46296749.78,Up
2019-05-10,46627828.92,46276856.25,Up
2019-05-11,46408403.41,46279698.52,Up
2019-05-12,46563493.26,46478243.39,Up
2019-05-13,46988025.87,46626201.19,Up
2019-05-14,47383688.01,46700923.52,Up
2019-05-15,47502387.64,46708706.49,Up
2019-05-16,47587770.61,46785308.89,Up
2019-05-17,47802834.43,46814253.61,Up
2019-05-18,47924011.58,46789152.79,Up
2019-05-19,48124701.09,46885063.45,Up
2019-05-20,48525630.58,47060370.33,Up
2019-05-21,48519098.56,47100732.8,Up
2019-05-22,48963786.02,47299312.39,Up
2019-05-23,49497973.27,47384186.17,Up
2019-05-24,49481841.99,47451856.36,Up
2019-05-25,49531826.0,47521307.41,Up
2019-05-26,49775334.7,47650350.16,Up
2019-05-27,50188441.08,47806358.31,Up
2019-05-28,50294515.8,47940416.75,Up
2019-05-29,50511686.89,48172305.37,Up
2019-05-30,50832960.42,48335184.38,Up
2019-05-31,50479047.19,48339494.71,Up
2019-06-01,50408548.36,48442947.68,Up
2019-06-02,50427699.29,48502071.81,Up
2019-06-03,50462201.01,48497601.9,Up
2019-06-04,50933141.05,48614310.75,Up
2019-06-05,51233923.42,48868430.44,Up
2019-06-06,51764156.84,49091922.45,Up
2019-06-07,52029112.14,49284518.3,Up
2019-06-08,51896012.77,49351727.64,Up
2019-06-09,52324849.73,49476339.32,Up
2019-06-10,52821766.49,49615084.95,Up
2019-06-11,52834677.08,49699085.17,Up
2019-06-12,52599308.57,49793667.22,Up
2019-06-13,52777738.55,50080713.28,Up
2019-06-14,53198064.93,50350226.29,Up
2019-06-15,53369160.21,50478465.41,Up
2019-06-16,53288288.64,50545561.53,Up
2019-06-17,53221609.79,50572810.69,Up
2019-06-18,53411961.93,50768331.51,Up
2019-06-19,53796417.52,51161024.05,Up
2019-06-20,53864594.64,51191846.6,Up
2019-06-21,53642185.0,51302985.51,Up
